employee_id,employee_name,department,job_level,contract_type,age,years_experience,monthly_salary,performance_score
342,José Rodríguez,Recursos Humanos,Semi-Senior,Contrato,36,15,1806.54,4.86
343,Camila García,Recursos Humanos,Junior,Medio tiempo,46,22,1176.27,1.64
344,Diego Vera,Marketing,Semi-Senior,Medio tiempo,42,32,1466.28,3.4
345,Valentina Mendoza,Finanzas,Senior,Tiempo completo,41,32,1147.39,3.39
346,Lucía García,Marketing,Semi-Senior,Medio tiempo,41,11,400.0,3.25
347,Camila Gómez,Finanzas,Semi-Senior,Tiempo completo,52,3,1506.98,2.86
348,Diego Gómez,TI,Semi-Senior,Medio tiempo,48,34,1197.18,1.72
349,Natalia López,Ventas,Semi-Senior,Contrato,54,20,1245.85,1.0
350,Ana Mendoza,TI,Senior,Contrato,51,31,1045.42,4.51
351,Ana García,Operaciones,Semi-Senior,Contrato,34,11,1496.49,1.97
352,Diego Castro,Finanzas,Senior,Tiempo completo,57,1,1702.68,1.68
353,Fernando Gómez,Operaciones,Semi-Senior,Medio tiempo,39,8,1712.4,1.36
354,Natalia Rodríguez,Recursos Humanos,Junior,Tiempo completo,45,21,1239.81,1.6
355,Laura García,Operaciones,Junior,Tiempo completo,27,21,2087.75,2.52
356,Daniela Vera,Operaciones,Senior,Tiempo completo,34,9,2236.74,1.78
357,Laura Castro,TI,Junior,Medio tiempo,34,23,1983.61,2.96
358,José Mendoza,TI,Senior,Medio tiempo,43,7,400.0,2.83
359,Ana Castro,Recursos Humanos,Semi-Senior,Tiempo completo,24,26,1033.03,2.91
360,Miguel García,Recursos Humanos,Semi-Senior,Contrato,34,25,741.74,1.51
361,Jorge Rodríguez,Finanzas,Semi-Senior,Tiempo completo,23,17,1672.19,1.79
362,José Castro,Recursos Humanos,Senior,Contrato,51,11,758.48,1.02
363,Diego Pérez,Recursos Humanos,Senior,Tiempo completo,43,26,424.18,2.42
364,Valentina Gómez,TI,Junior,Tiempo completo,33,16,1672.69,2.8
365,Juan Gómez,Ventas,Senior,Tiempo completo,36,23,1329.21,1.04
366,Natalia López,Ventas,Semi-Senior,Medio tiempo,49,7,895.4,3.63
367,Fernando Vera,Recursos Humanos,Senior,Tiempo completo,41,17,1035.72,2.53
368,Daniela García,Finanzas,Semi-Senior,Contrato,46,11,738.62,1.83
369,Pedro Rodríguez,Recursos Humanos,Senior,Contrato,27,14,1654.1,4.33
370,Paula Vera,Operaciones,Senior,Tiempo completo,23,16,991.02,1.71
371,Laura Hernández,TI,Semi-Senior,Tiempo completo,21,3,1017.84,3.56
372,Daniela Rodríguez,Ventas,Semi-Senior,Contrato,22,13,1139.27,4.93
373,Paula Castro,Marketing,Senior,Tiempo completo,53,20,906.85,2.54
374,José Vera,Operaciones,Senior,Medio tiempo,49,21,1436.08,3.2
375,Andrés García,Marketing,Senior,Tiempo completo,46,24,1695.41,1.67
376,María López,TI,Senior,Tiempo completo,52,29,1783.27,2.5
377,Natalia Rodríguez,TI,Semi-Senior,Contrato,29,32,1038.03,2.12
378,Natalia López,Marketing,Semi-Senior,Contrato,30,23,921.4,3.13
379,Diego García,Finanzas,Senior,Contrato,25,9,1225.86,2.36
380,Paula Vera,Ventas,Junior,Medio tiempo,51,2,1693.17,3.59
381,José Martínez,Operaciones,Junior,Medio tiempo,31,9,899.12,2.57
382,Pedro López,Recursos Humanos,Junior,Medio tiempo,25,15,1857.94,4.48
383,María Castro,Operaciones,Semi-Senior,Contrato,47,18,728.88,3.03
384,Andrés Vera,Finanzas,Semi-Senior,Medio tiempo,42,10,1609.84,2.21
385,Luis Vera,Finanzas,Junior,Medio tiempo,38,10,962.88,1.48
386,Paula Martínez,Finanzas,Junior,Contrato,41,18,893.21,4.34
387,Diego García,Operaciones,Junior,Tiempo completo,40,6,1402.73,2.13
388,Miguel Pérez,Marketing,Senior,Contrato,37,15,1137.38,1.01
389,Fernando López,TI,Junior,Tiempo completo,42,17,998.08,3.41
390,Camila García,Ventas,Junior,Medio tiempo,22,33,1503.07,2.35
391,Camila Hernández,Ventas,Semi-Senior,Tiempo completo,22,34,1529.36,3.08
392,Juan Rodríguez,Marketing,Junior,Contrato,31,30,1206.65,4.75
393,José Pérez,Ventas,Senior,Tiempo completo,33,7,1269.01,4.31
394,Valentina Hernández,Marketing,Senior,Tiempo completo,54,0,1938.23,4.55
395,Jorge López,Operaciones,Semi-Senior,Contrato,38,25,1730.0,1.9
396,Lucía Rodríguez,Operaciones,Semi-Senior,Medio tiempo,57,17,1465.39,3.97
397,Sofía Castro,Recursos Humanos,Senior,Tiempo completo,52,23,777.37,1.44
398,Lucía Vera,TI,Senior,Contrato,46,28,690.6,4.61
399,Paula Vera,Operaciones,Junior,Medio tiempo,48,12,1492.33,1.47
400,Jorge Rodríguez,Marketing,Senior,Contrato,54,3,1351.57,4.58
401,Paula Rodríguez,Marketing,Junior,Tiempo completo,32,16,1521.05,4.3
402,Jorge Vera,Finanzas,Semi-Senior,Medio tiempo,22,18,1200.95,1.19
403,Luis Pérez,Operaciones,Senior,Tiempo completo,28,4,625.11,3.08
404,Ana Rodríguez,Ventas,Senior,Contrato,41,33,968.91,1.58
405,Valentina López,Ventas,Senior,Medio tiempo,26,6,1478.76,4.03
406,Miguel López,Ventas,Junior,Medio tiempo,39,16,1307.53,1.33
407,Pedro Gómez,Operaciones,Semi-Senior,Medio tiempo,52,6,912.54,2.82
408,Camila Martínez,Operaciones,Junior,Contrato,24,20,743.28,4.21
409,Daniela Mendoza,Recursos Humanos,Senior,Medio tiempo,31,22,1524.59,2.93
410,Pedro Martínez,Ventas,Senior,Medio tiempo,47,14,1092.73,4.34
411,Jorge Hernández,Recursos Humanos,Junior,Contrato,30,29,1046.99,4.76
412,Jorge García,Recursos Humanos,Senior,Medio tiempo,37,12,1766.18,1.46
413,Lucía Mendoza,TI,Junior,Medio tiempo,31,12,1310.9,2.84
414,Ana Mendoza,Marketing,Semi-Senior,Medio tiempo,23,23,1895.58,1.75
415,Natalia Hernández,Ventas,Junior,Tiempo completo,49,6,1096.61,3.71
416,Camila Martínez,Recursos Humanos,Junior,Medio tiempo,47,31,938.75,1.66
417,Sofía Rodríguez,Recursos Humanos,Semi-Senior,Tiempo completo,37,2,1064.58,1.57
418,Andrés Gómez,Finanzas,Junior,Medio tiempo,24,14,1509.67,3.84
419,José Hernández,TI,Junior,Medio tiempo,24,32,1318.8,2.0
420,María García,Finanzas,Semi-Senior,Contrato,21,17,794.08,4.6
421,José Castro,Finanzas,Junior,Medio tiempo,56,3,948.78,1.27
422,Valentina García,Operaciones,Junior,Medio tiempo,58,29,918.79,1.72
423,Carlos Vera,Operaciones,Junior,Contrato,44,26,1023.1,2.5
424,Jorge López,Finanzas,Senior,Medio tiempo,53,8,1048.62,1.04
425,Pedro Martínez,Recursos Humanos,Semi-Senior,Contrato,54,6,1110.77,3.61
426,Luis Gómez,Finanzas,Junior,Medio tiempo,45,11,785.72,2.45
427,Laura Mendoza,Marketing,Junior,Medio tiempo,34,8,629.73,1.81
428,Valentina García,Operaciones,Senior,Tiempo completo,58,10,1345.5,4.36
429,Juan Castro,Recursos Humanos,Senior,Medio tiempo,42,20,1666.33,1.43
430,Daniela Rodríguez,TI,Junior,Contrato,57,32,1213.16,2.3
431,Diego García,Ventas,Semi-Senior,Contrato,23,28,1616.23,4.89
432,María Rodríguez,Operaciones,Senior,Tiempo completo,53,0,854.38,4.09
433,María Hernández,Recursos Humanos,Semi-Senior,Contrato,23,2,1182.47,4.26
434,Fernando Mendoza,Marketing,Semi-Senior,Medio tiempo,59,23,1563.52,1.91
435,José García,Ventas,Junior,Contrato,41,22,557.44,4.52
436,Ana López,Recursos Humanos,Junior,Medio tiempo,48,6,1018.25,2.91
437,Camila Gómez,Marketing,Junior,Medio tiempo,39,29,1549.24,2.82
438,Daniela Martínez,TI,Semi-Senior,Medio tiempo,43,19,615.0,4.0
439,Camila Pérez,Operaciones,Junior,Tiempo completo,34,34,683.89,4.44
440,Andrés Rodríguez,Operaciones,Junior,Contrato,54,16,824.64,1.24
441,Natalia Martínez,Ventas,Junior,Medio tiempo,25,30,1509.54,4.92
442,Luis Mendoza,Recursos Humanos,Semi-Senior,Contrato,50,24,935.75,1.89
443,Luis Pérez,TI,Senior,Tiempo completo,54,16,1660.52,3.89
444,Carlos Mendoza,Operaciones,Senior,Tiempo completo,44,2,1626.93,3.51
445,Daniela Castro,Recursos Humanos,Senior,Medio tiempo,46,3,1816.02,1.24
446,Juan López,Operaciones,Senior,Medio tiempo,35,9,1695.47,3.73
447,María Martínez,Marketing,Junior,Tiempo completo,53,23,950.32,4.06
448,Laura López,Recursos Humanos,Semi-Senior,Tiempo completo,55,30,400.0,4.94
449,Pedro Pérez,Operaciones,Senior,Medio tiempo,59,17,1027.34,2.44
450,Pedro Rodríguez,Marketing,Senior,Contrato,48,31,1139.6,3.67
451,Sofía Vera,Marketing,Senior,Tiempo completo,56,17,1029.22,3.67
452,Ana Gómez,TI,Semi-Senior,Medio tiempo,52,21,921.66,3.53
453,Pedro Pérez,Finanzas,Senior,Contrato,41,27,1731.63,3.68
454,Luis Martínez,Recursos Humanos,Senior,Medio tiempo,44,29,1301.87,3.56
455,Daniela García,Recursos Humanos,Semi-Senior,Medio tiempo,24,1,1501.46,4.62
456,Pedro Mendoza,Finanzas,Senior,Tiempo completo,28,2,1332.7,1.46
457,Sofía Hernández,Finanzas,Senior,Contrato,41,10,1585.81,4.08
458,Miguel Mendoza,Ventas,Semi-Senior,Medio tiempo,57,26,910.39,4.17
459,Camila Rodríguez,Recursos Humanos,Junior,Medio tiempo,52,17,1903.85,4.48
460,Jorge Gómez,Recursos Humanos,Senior,Medio tiempo,23,21,1209.13,1.25
461,Juan Hernández,Recursos Humanos,Senior,Medio tiempo,21,18,1622.02,4.82
462,Daniela Martínez,TI,Senior,Medio tiempo,21,23,1298.44,1.33
463,Carlos Martínez,Ventas,Semi-Senior,Tiempo completo,51,2,893.59,2.56
464,Jorge García,TI,Senior,Contrato,40,33,917.22,3.34
465,Diego Castro,Ventas,Junior,Tiempo completo,48,30,940.46,1.86
466,Ana Castro,Recursos Humanos,Senior,Tiempo completo,40,17,733.15,1.1
467,Daniela Hernández,Marketing,Junior,Contrato,49,14,1454.58,2.63
468,Lucía Gómez,Marketing,Senior,Tiempo completo,33,21,1229.39,4.15
469,Laura Mendoza,Recursos Humanos,Senior,Tiempo completo,50,8,956.08,2.85
470,Andrés Pérez,TI,Semi-Senior,Tiempo completo,46,5,1547.72,1.82
471,Juan López,TI,Junior,Tiempo completo,57,11,667.42,4.84
472,Sofía Mendoza,Finanzas,Junior,Tiempo completo,21,26,1270.33,4.26
473,Valentina Pérez,Marketing,Semi-Senior,Tiempo completo,33,28,1013.89,2.35
474,José Castro,Marketing,Junior,Tiempo completo,53,29,1719.26,1.34
475,Laura Martínez,Recursos Humanos,Semi-Senior,Medio tiempo,29,7,1560.95,3.53
476,José Martínez,Ventas,Semi-Senior,Medio tiempo,30,5,1288.17,1.73
477,Ana García,Finanzas,Semi-Senior,Contrato,33,22,1835.62,1.91
478,Diego Hernández,Recursos Humanos,Junior,Tiempo completo,38,21,1818.8,4.42
479,Daniela Mendoza,TI,Junior,Tiempo completo,20,28,1602.29,4.37
480,José Mendoza,Recursos Humanos,Semi-Senior,Contrato,24,4,2434.07,1.81
481,Jorge Pérez,Marketing,Junior,Contrato,59,13,1348.04,2.18
482,Paula Vera,Operaciones,Junior,Medio tiempo,54,6,1226.81,1.3
483,Pedro Rodríguez,Operaciones,Junior,Tiempo completo,53,3,1235.21,2.88
484,Andrés Hernández,Marketing,Semi-Senior,Medio tiempo,34,0,960.86,2.92
485,Fernando Martínez,TI,Junior,Medio tiempo,31,26,1134.62,4.82
486,Sofía Gómez,TI,Junior,Tiempo completo,46,29,1087.54,1.6
487,Juan Pérez,Operaciones,Semi-Senior,Tiempo completo,46,14,1188.74,3.9
488,Laura López,Ventas,Semi-Senior,Medio tiempo,25,23,936.15,4.2
489,Andrés Castro,Finanzas,Junior,Medio tiempo,57,11,1062.6,1.73
490,Luis Gómez,Marketing,Senior,Contrato,27,19,741.08,1.89
491,Lucía Rodríguez,Operaciones,Senior,Medio tiempo,39,9,1463.32,2.64
492,Jorge Castro,Marketing,Semi-Senior,Contrato,59,2,1120.59,3.45
493,Laura Pérez,Operaciones,Semi-Senior,Tiempo completo,32,22,1044.8,2.51
494,Daniela Vera,Operaciones,Junior,Medio tiempo,56,33,1416.06,3.81
495,Pedro Gómez,Operaciones,Senior,Medio tiempo,28,15,1753.69,2.04
496,Camila Hernández,Finanzas,Senior,Contrato,39,20,1114.95,2.36
497,Miguel Rodríguez,Marketing,Senior,Medio tiempo,38,30,1002.12,3.4
498,Juan Pérez,Marketing,Junior,Tiempo completo,46,3,1360.87,1.75
499,Diego Rodríguez,Operaciones,Junior,Contrato,32,25,1427.99,3.31
500,Miguel Martínez,Marketing,Junior,Tiempo completo,21,23,1188.04,4.91
501,Sofía Castro,Marketing,Junior,Contrato,55,34,926.97,4.26
502,Paula Gómez,TI,Semi-Senior,Medio tiempo,42,25,1121.01,1.29
503,Carlos Pérez,Recursos Humanos,Junior,Medio tiempo,57,0,1232.37,2.77
504,Pedro Gómez,Operaciones,Junior,Tiempo completo,58,23,1267.1,1.71
505,María Pérez,Ventas,Junior,Contrato,26,0,981.73,4.02
506,Lucía Gómez,TI,Junior,Medio tiempo,38,8,1999.08,1.85
507,Miguel Martínez,Ventas,Junior,Contrato,23,26,1130.38,1.79
508,Laura López,Recursos Humanos,Senior,Tiempo completo,54,26,753.71,2.31
509,Luis Castro,Ventas,Semi-Senior,Contrato,42,25,1686.06,1.7
510,Lucía Castro,Recursos Humanos,Junior,Medio tiempo,25,30,1240.39,3.22
511,Camila Vera,Recursos Humanos,Semi-Senior,Tiempo completo,40,13,1300.27,2.97
512,Paula Mendoza,Operaciones,Semi-Senior,Medio tiempo,31,26,714.63,2.43
513,Fernando Mendoza,TI,Senior,Contrato,58,27,1324.13,3.01
514,Natalia Hernández,Ventas,Junior,Contrato,37,19,1210.77,4.28
515,Jorge Rodríguez,Recursos Humanos,Junior,Tiempo completo,57,26,1781.79,3.31
516,José Gómez,TI,Senior,Medio tiempo,58,9,1319.87,2.37
517,Juan Martínez,Finanzas,Semi-Senior,Medio tiempo,46,16,1827.45,4.88
518,Ana López,Ventas,Senior,Medio tiempo,48,29,1573.65,4.86
519,Carlos Gómez,TI,Junior,Tiempo completo,29,26,1416.13,4.73
520,Ana García,Finanzas,Senior,Contrato,49,17,1667.83,3.08
521,Carlos Rodríguez,Finanzas,Senior,Tiempo completo,42,27,663.35,3.05
522,Carlos Vera,Marketing,Semi-Senior,Medio tiempo,56,12,1404.63,2.57
523,Juan Pérez,Marketing,Senior,Contrato,20,19,1056.92,1.03
524,Ana Castro,Ventas,Junior,Tiempo completo,39,10,1300.68,4.17
525,Ana Rodríguez,TI,Senior,Contrato,57,24,1180.17,4.02
526,Lucía Castro,Operaciones,Senior,Tiempo completo,42,7,1202.07,1.47
527,José Pérez,Marketing,Senior,Tiempo completo,46,19,1828.01,4.27
528,Andrés López,Marketing,Semi-Senior,Medio tiempo,32,20,1566.82,2.46
529,Daniela Gómez,Recursos Humanos,Junior,Contrato,20,3,836.1,1.65
530,José Rodríguez,Marketing,Junior,Medio tiempo,52,21,1311.09,4.55
531,Juan Castro,Finanzas,Semi-Senior,Contrato,29,22,789.13,2.57
532,Laura Hernández,Operaciones,Senior,Tiempo completo,33,4,1195.52,3.09
533,Fernando Castro,Recursos Humanos,Junior,Medio tiempo,45,24,1207.45,4.58
534,Juan García,Recursos Humanos,Senior,Tiempo completo,21,12,692.15,4.65
535,Ana Vera,Marketing,Semi-Senior,Medio tiempo,26,14,1229.78,2.79
536,Natalia Hernández,Ventas,Semi-Senior,Medio tiempo,46,2,1808.24,3.1
537,Luis Hernández,Ventas,Semi-Senior,Contrato,42,27,428.6,2.58
538,Ana Mendoza,Finanzas,Junior,Contrato,43,25,773.37,4.27
539,Camila García,Recursos Humanos,Semi-Senior,Contrato,35,0,986.63,3.42
540,Jorge Mendoza,Marketing,Semi-Senior,Contrato,20,10,1204.89,2.88
541,Diego Rodríguez,Finanzas,Semi-Senior,Contrato,21,25,1149.15,3.97
542,Juan Castro,Finanzas,Senior,Tiempo completo,38,29,1014.16,3.66
543,Diego López,Marketing,Junior,Contrato,42,2,1043.34,3.39
544,Camila Hernández,Operaciones,Junior,Contrato,30,2,1208.18,3.82
545,Natalia Gómez,Operaciones,Senior,Contrato,29,4,472.34,2.64
546,Jorge Mendoza,Marketing,Semi-Senior,Tiempo completo,54,31,873.49,3.79
547,José Rodríguez,TI,Semi-Senior,Medio tiempo,23,33,1193.87,1.27
548,Carlos Rodríguez,Marketing,Semi-Senior,Contrato,58,16,1811.71,2.88
549,Miguel Vera,Recursos Humanos,Senior,Medio tiempo,59,34,1717.64,4.51
550,Lucía Martínez,Marketing,Junior,Medio tiempo,32,14,1025.53,3.58
551,Miguel Martínez,Ventas,Junior,Contrato,23,8,1188.93,1.26
552,Jorge Hernández,Recursos Humanos,Senior,Tiempo completo,29,22,1276.33,4.75
553,José Vera,Finanzas,Senior,Contrato,59,12,987.73,4.77
554,Paula Vera,Marketing,Semi-Senior,Contrato,26,8,528.82,2.13
555,Paula Pérez,Operaciones,Semi-Senior,Medio tiempo,34,2,1032.11,2.43
556,Miguel Rodríguez,Ventas,Senior,Medio tiempo,51,0,820.1,2.25
557,María Pérez,Ventas,Semi-Senior,Medio tiempo,20,32,860.87,2.82
558,Carlos Hernández,TI,Senior,Contrato,51,16,1499.14,2.28
559,Miguel Rodríguez,Marketing,Junior,Contrato,47,18,1383.49,4.88
560,Juan Mendoza,TI,Junior,Contrato,55,28,400.0,3.84
561,María López,Finanzas,Junior,Contrato,21,4,1019.47,2.12
562,Diego Vera,Finanzas,Semi-Senior,Tiempo completo,49,34,1592.73,2.22
563,Valentina Castro,Operaciones,Semi-Senior,Contrato,27,21,1271.22,3.11
564,María Castro,Ventas,Junior,Medio tiempo,38,1,992.14,3.33
565,Jorge Mendoza,Ventas,Junior,Contrato,32,7,902.84,3.39
566,Diego Vera,Marketing,Junior,Tiempo completo,35,30,1449.67,2.44
567,Miguel Mendoza,Operaciones,Senior,Tiempo completo,53,27,1525.55,2.63
568,Pedro Vera,Ventas,Senior,Medio tiempo,38,24,1350.39,4.26
569,Andrés Rodríguez,Operaciones,Semi-Senior,Tiempo completo,25,8,1029.77,1.12
570,Paula Rodríguez,TI,Junior,Contrato,40,15,1486.85,3.93
571,Andrés Gómez,Finanzas,Junior,Contrato,51,8,1629.59,1.18
572,Diego López,Ventas,Junior,Medio tiempo,27,12,1159.08,2.54
573,Natalia Gómez,Ventas,Senior,Tiempo completo,48,5,1081.16,3.15
574,Luis Martínez,TI,Semi-Senior,Contrato,53,25,710.78,2.85
575,Carlos Rodríguez,Operaciones,Junior,Contrato,37,8,843.66,3.06
576,Valentina Martínez,Ventas,Semi-Senior,Medio tiempo,22,9,1065.51,1.81
577,Camila Hernández,Recursos Humanos,Junior,Medio tiempo,35,5,635.72,1.82
578,Miguel Castro,Operaciones,Senior,Tiempo completo,40,11,1350.06,4.14
579,Andrés Rodríguez,TI,Junior,Tiempo completo,53,15,1750.04,4.91
580,José Gómez,Marketing,Senior,Contrato,21,25,779.95,1.08
581,María Martínez,Ventas,Semi-Senior,Medio tiempo,31,20,778.25,1.25
582,Sofía Pérez,Finanzas,Semi-Senior,Tiempo completo,22,1,1537.28,4.99
583,Luis Vera,Ventas,Senior,Tiempo completo,56,12,871.18,3.75
584,Diego García,TI,Senior,Contrato,22,28,923.08,4.37
585,Fernando Gómez,Recursos Humanos,Semi-Senior,Contrato,49,26,1416.77,3.57
586,Valentina Pérez,Operaciones,Senior,Contrato,29,8,836.01,2.7
587,Miguel Hernández,TI,Junior,Tiempo completo,25,12,1568.25,3.29
588,Paula Mendoza,Recursos Humanos,Senior,Contrato,48,13,1882.58,2.86
589,Andrés Martínez,Finanzas,Senior,Contrato,36,16,1463.94,2.35
590,Jorge Pérez,Ventas,Semi-Senior,Tiempo completo,50,23,1853.4,3.89
591,Daniela Pérez,Marketing,Senior,Contrato,53,17,833.55,4.65
592,Laura Vera,Ventas,Junior,Medio tiempo,22,16,1015.79,1.39
593,María Martínez,Ventas,Senior,Tiempo completo,28,29,678.15,4.62
594,Valentina Hernández,Operaciones,Semi-Senior,Medio tiempo,44,24,1284.97,2.19
595,Camila Gómez,Ventas,Senior,Tiempo completo,50,26,1481.33,2.27
596,Diego Vera,Ventas,Senior,Medio tiempo,20,22,1547.17,3.32
597,José Mendoza,Recursos Humanos,Senior,Contrato,56,26,2103.77,2.05
598,Laura Martínez,TI,Senior,Contrato,21,14,799.67,3.72
599,Lucía Hernández,Ventas,Junior,Medio tiempo,29,28,515.66,3.3
600,Ana García,Recursos Humanos,Senior,Medio tiempo,50,29,1118.81,2.06
601,Ana García,Operaciones,Junior,Medio tiempo,43,17,1946.82,3.51
602,Luis Martínez,Finanzas,Junior,Medio tiempo,27,4,1083.39,1.36
603,Sofía García,TI,Junior,Tiempo completo,54,30,1017.17,2.34
604,Luis Rodríguez,Recursos Humanos,Senior,Contrato,29,1,1715.09,1.73
605,Camila Rodríguez,Ventas,Semi-Senior,Medio tiempo,59,6,2003.78,2.13
606,Juan López,Marketing,Junior,Contrato,35,18,1769.57,2.79
607,José Martínez,Marketing,Senior,Tiempo completo,55,28,1350.33,2.84
608,José Gómez,Marketing,Junior,Contrato,29,8,1036.64,2.61
609,Carlos Martínez,Operaciones,Semi-Senior,Medio tiempo,36,21,1708.78,3.61
610,Diego García,Recursos Humanos,Senior,Medio tiempo,52,5,615.19,2.06
611,Valentina García,Recursos Humanos,Senior,Contrato,58,17,1057.89,1.65
612,Camila López,Marketing,Senior,Contrato,39,17,861.92,2.82
613,Pedro Vera,Finanzas,Semi-Senior,Contrato,20,15,984.41,3.36
614,Andrés Vera,Operaciones,Junior,Contrato,25,20,1602.2,4.39
615,Paula Vera,Finanzas,Junior,Medio tiempo,56,2,420.6,3.87
616,Diego Rodríguez,Operaciones,Semi-Senior,Tiempo completo,48,17,763.87,2.51
617,Diego Pérez,Operaciones,Semi-Senior,Medio tiempo,44,17,1217.06,2.0
618,Lucía López,Recursos Humanos,Junior,Tiempo completo,50,16,1299.82,3.35
619,Ana García,Finanzas,Senior,Contrato,47,34,810.72,4.14
620,Jorge Vera,TI,Junior,Contrato,57,25,458.98,2.85
621,Natalia López,Ventas,Junior,Medio tiempo,20,5,959.78,4.66
622,María Hernández,Recursos Humanos,Semi-Senior,Medio tiempo,38,21,1210.25,4.42
623,Jorge Mendoza,Marketing,Senior,Contrato,56,18,615.29,2.7
624,Miguel García,Recursos Humanos,Semi-Senior,Tiempo completo,25,13,1610.42,2.93
625,Juan Castro,Finanzas,Senior,Medio tiempo,39,12,616.59,4.66
626,Ana López,Operaciones,Junior,Contrato,23,26,1960.8,3.31
627,Paula Vera,Marketing,Junior,Medio tiempo,33,4,1447.45,3.42
628,Luis Castro,Marketing,Semi-Senior,Medio tiempo,35,21,1181.18,4.31
629,Pedro García,Recursos Humanos,Junior,Medio tiempo,53,7,849.53,2.8
630,Miguel López,Ventas,Semi-Senior,Contrato,34,12,1034.86,3.24
631,Pedro Castro,Finanzas,Senior,Tiempo completo,55,33,1133.04,4.32
632,Camila García,Recursos Humanos,Senior,Contrato,59,15,1345.69,1.84
633,Sofía Pérez,Operaciones,Semi-Senior,Contrato,41,27,737.77,2.35
634,Laura Pérez,TI,Semi-Senior,Tiempo completo,31,34,1270.61,3.9
635,Camila Castro,Ventas,Senior,Contrato,40,17,1479.77,1.03
636,Natalia Hernández,Recursos Humanos,Semi-Senior,Medio tiempo,23,25,1683.05,2.42
637,Valentina Pérez,Marketing,Junior,Contrato,45,1,1324.82,4.01
638,Carlos Hernández,Operaciones,Senior,Contrato,58,20,1343.63,2.74
639,Andrés López,Operaciones,Junior,Medio tiempo,42,28,400.0,2.1
640,Fernando Pérez,TI,Junior,Tiempo completo,56,30,1539.34,4.69
641,Pedro Pérez,TI,Junior,Medio tiempo,32,29,1152.02,3.35
642,Laura Vera,TI,Semi-Senior,Tiempo completo,21,3,1583.03,3.9
643,María Gómez,Operaciones,Semi-Senior,Medio tiempo,22,12,1314.93,2.46
644,Natalia Vera,Recursos Humanos,Junior,Medio tiempo,54,11,1104.49,2.54
645,Jorge López,Recursos Humanos,Semi-Senior,Medio tiempo,59,17,1470.35,4.61
646,Andrés Gómez,Marketing,Senior,Tiempo completo,34,11,1345.24,3.49
647,Luis Vera,Marketing,Senior,Medio tiempo,28,22,1802.9,4.55
648,Luis Martínez,Marketing,Junior,Tiempo completo,29,28,1553.0,4.99
649,Daniela Castro,Operaciones,Semi-Senior,Contrato,28,0,1583.0,4.39
650,Valentina Hernández,Recursos Humanos,Semi-Senior,Medio tiempo,21,15,949.22,4.76
651,Paula Vera,Recursos Humanos,Senior,Contrato,42,11,758.61,1.14
652,Carlos López,Ventas,Senior,Tiempo completo,53,26,718.53,3.12
653,Miguel López,Marketing,Semi-Senior,Medio tiempo,38,10,742.7,3.42
654,Natalia Castro,Ventas,Senior,Medio tiempo,54,17,1452.92,3.99
655,Lucía García,Recursos Humanos,Senior,Contrato,56,32,1235.33,2.33
656,Camila Hernández,Recursos Humanos,Semi-Senior,Tiempo completo,44,30,1624.86,1.59
657,María Vera,Finanzas,Semi-Senior,Tiempo completo,37,19,400.0,1.43
658,Laura Hernández,Finanzas,Semi-Senior,Contrato,38,8,1535.06,3.67
659,Jorge Rodríguez,Recursos Humanos,Junior,Tiempo completo,55,13,967.99,1.26
660,Daniela Pérez,Ventas,Junior,Tiempo completo,44,13,400.0,4.83
